Year,Region,Technology,Hour,Fuel,value
2050,DE,PHS,21,Power,482.3326215900546
2020,DE,H2Tank,22,H2,-0.0
2040,DE,PHS,83,Power,-0.0
2020,FR,Battery,85,Power,49.97500499950003
2050,FR,H2Tank,104,H2,200.0
2020,FR,Battery,22,Power,2.046930367116997
2050,NO,PHS,78,Power,262.2741300881816
2020,FR,H2Tank,72,H2,0.2543081982456152
2020,DK,H2Tank,30,H2,0.0
2050,FR,H2Tank,112,H2,133.13866449480915
2040,NO,Battery,1,Power,-0.0
2030,DK,H2Tank,56,H2,0.0
2020,UK,Battery,87,Power,5.204874890948199
2050,DE,H2Tank,108,H2,67.78416002905387
2030,NO,H2Tank,120,H2,20.0
2030,NO,PHS,9,Power,-0.0
2040,DE,H2Tank,42,H2,65.8361806722539
2050,DK,Battery,92,Power,9.676279168011718
2050,UK,PHS,60,Power,156.48930140627056
2050,UK,H2Tank,104,H2,15.0
2040,DK,PHS,59,Power,0.0
2020,FR,PHS,104,Power,-0.0
2050,FR,H2Tank,21,H2,24.909704282256044
2030,DE,Battery,63,Power,8.417044372899822
2040,DE,PHS,76,Power,-0.0
2040,NO,Battery,28,Power,-0.0
2040,UK,Battery,25,Power,0.0
2050,DE,H2Tank,90,H2,161.28817620320942
2050,UK,Battery,3,Power,192.42624825081612
2020,DE,H2Tank,115,H2,6.4710641400916655
2020,DK,Battery,108,Power,6.88813291208463
2040,UK,Battery,110,Power,200.94666154771687
2040,UK,PHS,69,Power,82.42426526502716
2040,DK,H2Tank,84,H2,15.0
2040,NO,Battery,105,Power,-0.0
2020,UK,H2Tank,5,H2,2.368421052631579
2040,UK,H2Tank,81,H2,30.0
2040,FR,Battery,115,Power,200.10003000700135
2020,DE,H2Tank,30,H2,26.97844634435
2040,DK,H2Tank,58,H2,15.0
2040,NO,H2Tank,61,H2,86.7763157894737
2050,FR,PHS,81,Power,615.1054955379457
2050,FR,PHS,17,Power,326.22768445969984
2020,DE,PHS,64,Power,-0.0
2050,DE,PHS,19,Power,506.86348876291515
2030,UK,Battery,82,Power,66.85955818801499
2020,FR,PHS,58,Power,-0.0
2030,DK,Battery,51,Power,8.977029096549852
2030,FR,H2Tank,38,H2,41.84705843074263
2020,NO,PHS,50,Power,-0.0
2050,DE,Battery,101,Power,22.832092409360932
2020,NO,Battery,120,Power,-0.0
2020,UK,Battery,83,Power,5.206957361496182
2040,FR,Battery,68,Power,189.24735291381646
2020,DK,PHS,89,Power,0.0
2030,NO,Battery,27,Power,-0.0
2030,NO,PHS,97,Power,-0.0
2030,UK,Battery,58,Power,64.76310507019177
2050,FR,PHS,9,Power,407.63478282640835
2030,DE,H2Tank,19,H2,-0.0
2050,DE,PHS,47,Power,431.40718945575753
2040,NO,PHS,110,Power,-0.0
2050,NO,H2Tank,83,H2,11.88694783017019
2040,DK,H2Tank,66,H2,15.0
2050,DE,H2Tank,37,H2,168.79862901785145
2050,FR,H2Tank,111,H2,150.27133993340564
2040,DK,PHS,66,Power,0.0
2040,DE,H2Tank,49,H2,0.0
2040,NO,H2Tank,60,H2,90.88815789473685
2050,FR,H2Tank,92,H2,200.0
2020,UK,Battery,2,Power,4.837938895334768
2020,DK,Battery,50,Power,1.8663631033017023
2030,DE,Battery,47,Power,0.0
2050,UK,H2Tank,35,H2,25.39175440476354
2040,UK,PHS,5,Power,89.71666567696852
2030,UK,PHS,13,Power,-0.0
2030,DE,PHS,31,Power,-0.0
2020,DE,H2Tank,36,H2,25.489769586531594
2040,FR,Battery,101,Power,360.18413087056047
2040,UK,Battery,8,Power,81.63364083850112
2040,NO,PHS,19,Power,-0.0
2040,DK,H2Tank,10,H2,11.0625
2050,UK,PHS,106,Power,189.34541090258654
2040,FR,H2Tank,106,H2,100.0
2050,DK,PHS,52,Power,116.93248576495658
2050,NO,PHS,11,Power,372.37320784886924
2020,NO,Battery,74,Power,-0.0
2030,DE,PHS,20,Power,-0.0
2020,FR,Battery,110,Power,34.56530478471567
2030,DK,PHS,31,Power,0.0
2020,FR,Battery,57,Power,26.709027801891374
2050,UK,PHS,88,Power,140.10651925211874
2020,FR,H2Tank,7,H2,7.017543859649123
2050,NO,Battery,37,Power,0.0
2030,DE,H2Tank,5,H2,37.155642163213344
2030,FR,PHS,77,Power,-0.0
2030,UK,Battery,120,Power,43.13265691759128
2050,UK,PHS,36,Power,123.09597570497723
2030,DE,Battery,29,Power,11.831420230200019
2030,DE,H2Tank,44,H2,23.1688986045614
2040,NO,Battery,112,Power,-0.0
2050,UK,PHS,81,Power,120.0069470364687
2030,DK,Battery,62,Power,70.1279681075911
2050,NO,PHS,84,Power,279.9026330858306
2030,UK,PHS,89,Power,-0.0
2040,DE,PHS,77,Power,-0.0
2050,FR,PHS,49,Power,393.2216163595901
2040,DK,PHS,21,Power,0.0
2040,NO,Battery,119,Power,-0.0
2040,DE,H2Tank,79,H2,130.0
2020,NO,Battery,110,Power,-0.0
2030,FR,H2Tank,108,H2,46.36967625175439
2030,UK,PHS,74,Power,-0.0
2020,FR,H2Tank,118,H2,18.082432499616665
2020,DK,H2Tank,11,H2,0.0
2020,DE,H2Tank,113,H2,6.4710641400916655
2050,FR,H2Tank,63,H2,169.37031879586695
2050,FR,PHS,91,Power,528.5316407806393
2030,DK,Battery,29,Power,19.86351096672936
2020,FR,Battery,98,Power,49.910076459215304
2030,UK,H2Tank,43,H2,0.16355675946318726
2040,DK,Battery,33,Power,58.54493322828705
2050,FR,H2Tank,23,H2,7.777028843659551
2050,NO,Battery,61,Power,-0.0
2020,NO,H2Tank,95,H2,0.17870754374999803
2040,DE,PHS,53,Power,-0.0
2040,NO,Battery,11,Power,-0.0
2020,UK,PHS,77,Power,-0.0
2040,NO,PHS,25,Power,-0.0
2040,UK,H2Tank,95,H2,6.200409059177929
2050,NO,PHS,47,Power,268.13258903886737
2020,FR,H2Tank,24,H2,3.1891695151833197
2050,UK,H2Tank,90,H2,14.25
2030,DK,H2Tank,59,H2,0.0
2040,UK,Battery,6,Power,81.64997001600462
2040,DK,Battery,70,Power,10.989921663903896
2050,NO,H2Tank,79,H2,9.885846811878038
2020,DE,PHS,102,Power,-0.0
2040,UK,PHS,6,Power,87.66616469756605
2040,UK,H2Tank,88,H2,14.095145901283193
2020,DE,H2Tank,25,H2,0.0
2040,UK,Battery,98,Power,240.01863811376742
2040,FR,H2Tank,49,H2,0.0
2050,NO,PHS,120,Power,450.0
2030,DE,Battery,68,Power,8.412836692333645
2050,DK,Battery,2,Power,65.80994445364153
2030,NO,H2Tank,67,H2,15.77845431947368
2040,UK,H2Tank,26,H2,0.0
2020,DK,Battery,96,Power,22.25955675167521
2050,DK,Battery,47,Power,16.81330844118694
2030,DE,PHS,42,Power,-0.0
2040,DE,H2Tank,9,H2,72.2319865244474
2020,FR,PHS,37,Power,-0.0
2030,FR,PHS,44,Power,-0.0
2020,NO,Battery,81,Power,-0.0
2050,NO,Battery,78,Power,-0.0
2050,DK,Battery,13,Power,57.81486840976977
2030,DK,PHS,90,Power,0.0
2020,UK,Battery,111,Power,4.843263822543443
2030,DK,H2Tank,17,H2,0.0
2030,UK,PHS,117,Power,-0.0
2020,DK,H2Tank,99,H2,0.0
2030,UK,H2Tank,113,H2,6.0
2020,UK,Battery,76,Power,4.057126721964908
2030,DE,PHS,79,Power,-0.0
2040,UK,Battery,57,Power,360.19447459808396
2020,DE,Battery,31,Power,0.019280738514868598
2020,DK,H2Tank,74,H2,0.0
2040,DK,PHS,41,Power,0.0
2050,DE,PHS,106,Power,572.0102623888636
2040,NO,PHS,119,Power,-0.0
2030,NO,PHS,94,Power,-0.0
2030,UK,H2Tank,85,H2,4.812689744684791
2030,DK,PHS,43,Power,0.0
2020,NO,H2Tank,37,H2,-0.0
2030,DE,PHS,11,Power,-0.0
2040,DK,H2Tank,70,H2,5.482456140350877
2050,DE,Battery,103,Power,4.197923725250807
2020,NO,PHS,54,Power,-0.0
2030,FR,PHS,32,Power,-0.0
2040,DK,Battery,79,Power,57.73901226046201
2050,DE,Battery,19,Power,-0.0
2030,DE,PHS,57,Power,-0.0
2020,DE,H2Tank,120,H2,30.0
2050,DK,H2Tank,53,H2,7.5
2040,DK,H2Tank,3,H2,11.0625
2040,NO,PHS,93,Power,-0.0
2040,NO,H2Tank,27,H2,13.909382618916666
2040,UK,H2Tank,39,H2,24.36924954358808
2050,NO,H2Tank,111,H2,23.253551373482907
2030,FR,H2Tank,42,H2,9.210526315789473
2040,DK,Battery,82,Power,93.5310476504313
2020,DE,Battery,100,Power,0.016100255438737464
2040,DK,PHS,100,Power,0.0
2020,DK,Battery,78,Power,41.10584020749447
2020,NO,Battery,117,Power,-0.0
2040,FR,PHS,8,Power,263.2547122128869
2040,DK,PHS,54,Power,0.0
2030,UK,Battery,86,Power,58.17424235163825
2050,NO,Battery,21,Power,-0.0
2050,DK,Battery,1,Power,62.51797719913233
2020,DK,Battery,6,Power,6.7095268485748285
2020,UK,Battery,69,Power,-0.0
2040,UK,PHS,67,Power,82.58936139846269
2050,FR,H2Tank,74,H2,30.929062605137954
2040,FR,Battery,28,Power,0.0
2050,FR,H2Tank,116,H2,117.1326754385965
2020,DK,H2Tank,9,H2,0.0
2030,UK,Battery,36,Power,36.380140038947246
2020,DK,H2Tank,2,H2,0.0
2040,UK,Battery,67,Power,68.99939543646491
2050,DK,H2Tank,80,H2,7.5
2020,DE,H2Tank,41,H2,10.526315789473683
2040,DK,H2Tank,101,H2,7.125
2050,DE,PHS,23,Power,460.62291357676077
2030,FR,Battery,44,Power,7.8905173190837115
2020,DE,H2Tank,15,H2,-0.0
2020,NO,Battery,26,Power,-0.0
2030,DK,H2Tank,119,H2,0.0
2020,DE,Battery,23,Power,-0.0
2030,UK,PHS,1,Power,-0.0
2050,DE,H2Tank,16,H2,71.7548541447333
2050,DK,H2Tank,46,H2,7.5
2020,DK,H2Tank,82,H2,0.0
2030,UK,Battery,102,Power,58.76917110008843
2040,NO,PHS,10,Power,-0.0
2030,DK,PHS,17,Power,0.0
2020,DK,H2Tank,116,H2,0.0
2040,DE,H2Tank,71,H2,21.373307445964908
2050,DE,H2Tank,68,H2,56.905647026349435
2050,NO,PHS,77,Power,255.7799099981798
2050,DE,H2Tank,96,H2,86.01241327126746
2040,DE,PHS,87,Power,-0.0
2050,NO,H2Tank,36,H2,10.559083520526267
2020,DE,Battery,109,Power,0.016085771003582338
2050,DK,PHS,74,Power,113.72568288345843
2030,DK,PHS,51,Power,0.0
2030,DE,H2Tank,97,H2,-0.0
2030,UK,H2Tank,75,H2,2.8499999999999996
2040,UK,H2Tank,20,H2,7.894736842105263
2050,DK,PHS,76,Power,113.4983452433744
2040,DE,Battery,81,Power,120.76458301702016
2050,UK,Battery,119,Power,215.94437505415678
2020,NO,H2Tank,110,H2,0.17870754374999803
2030,DK,PHS,112,Power,0.0
2020,FR,Battery,53,Power,14.599151651223526
2030,DE,Battery,74,Power,8.407790252075504
2020,FR,H2Tank,3,H2,10.71451423824561
2020,NO,Battery,79,Power,-0.0
2020,NO,PHS,64,Power,-0.0
2030,DE,Battery,113,Power,33.36531745575427
2030,DE,PHS,107,Power,-0.0
2040,DE,H2Tank,3,H2,71.00612221971406
2030,DK,H2Tank,15,H2,0.0
2050,FR,Battery,38,Power,309.03373196513667
2020,DE,Battery,118,Power,0.016071299599205675
2020,DE,PHS,15,Power,-0.0
2020,NO,H2Tank,31,H2,-0.0
2020,NO,H2Tank,56,H2,-0.0
2050,FR,Battery,20,Power,33.01606401162558
2050,NO,Battery,47,Power,-0.0
2050,DK,PHS,93,Power,95.0725762141969
2050,UK,H2Tank,94,H2,14.25
2040,DK,H2Tank,91,H2,12.258771929824562
2050,DK,H2Tank,54,H2,7.5
2030,DE,H2Tank,31,H2,61.35377163552029
2040,NO,Battery,118,Power,0.0
2020,UK,Battery,13,Power,-0.0
2030,UK,PHS,11,Power,-0.0
2040,DE,H2Tank,83,H2,130.0
2050,DE,H2Tank,94,H2,121.20922321935336
2030,DE,Battery,117,Power,33.35197333055756
2020,DE,PHS,14,Power,-0.0
2030,FR,Battery,90,Power,149.86505398740192
2030,UK,Battery,31,Power,30.70830458582035
2040,DE,Battery,120,Power,77.21099617208309
2050,DK,Battery,115,Power,12.690120420822787
2040,NO,PHS,105,Power,-0.0
2040,UK,H2Tank,31,H2,28.87659316563757
2040,UK,H2Tank,33,H2,30.0
2020,FR,Battery,96,Power,49.920059972009106
2020,UK,Battery,62,Power,-0.0
2040,FR,H2Tank,64,H2,100.0
2030,FR,H2Tank,1,H2,25.0
2020,FR,H2Tank,48,H2,3.5087719298245617
2040,UK,Battery,20,Power,0.0
2050,FR,PHS,75,Power,573.6511593032525
2030,UK,H2Tank,45,H2,3.013556759463187
2020,DK,PHS,69,Power,0.0
2040,FR,PHS,1,Power,308.5144813911572
2020,FR,Battery,114,Power,25.015005251400307
2050,DK,H2Tank,6,H2,7.5
2050,UK,PHS,110,Power,196.64960794379834
2050,NO,PHS,96,Power,353.41197394794756
2050,DE,PHS,63,Power,514.9460053941203
2050,FR,Battery,4,Power,75.66679425153927
2020,UK,H2Tank,111,H2,5.0
2020,NO,Battery,65,Power,-0.0
2040,DE,H2Tank,87,H2,104.00223882190791
2030,FR,PHS,25,Power,-0.0
2020,DE,Battery,61,Power,0.01616317218875005
2050,NO,PHS,56,Power,290.0852463882302
2020,UK,Battery,22,Power,-0.0
2020,DK,PHS,87,Power,0.0
2040,UK,H2Tank,61,H2,30.0
2050,NO,Battery,14,Power,-0.0
2050,UK,H2Tank,23,H2,-0.0
2020,NO,PHS,53,Power,-0.0
2030,DK,H2Tank,110,H2,0.0
2050,DE,H2Tank,88,H2,168.79862901785145
2020,UK,Battery,107,Power,5.19447502449756
2020,FR,Battery,41,Power,8.019508344655899
2020,DK,PHS,55,Power,0.0
2050,DK,Battery,35,Power,57.41564206556128
2030,FR,PHS,120,Power,-0.0
2030,NO,H2Tank,57,H2,40.0
2030,NO,PHS,5,Power,-0.0
2030,FR,H2Tank,80,H2,50.0
2030,NO,Battery,115,Power,-0.0
2020,UK,Battery,16,Power,-0.0
2030,FR,H2Tank,85,H2,45.91602000192982
2050,NO,Battery,35,Power,0.0
2050,FR,Battery,71,Power,52.36520571872003
2050,NO,Battery,50,Power,-0.0
2040,DK,PHS,91,Power,0.0
2040,DK,PHS,94,Power,0.0
2030,DK,H2Tank,32,H2,0.0
2040,DK,Battery,3,Power,46.75617118810585
2050,FR,PHS,101,Power,505.67967990719205
2030,NO,Battery,51,Power,-0.0
2040,NO,PHS,79,Power,-0.0
2030,DK,H2Tank,60,H2,0.0
2040,UK,H2Tank,21,H2,0.0
2020,DE,PHS,46,Power,-0.0
2020,NO,PHS,89,Power,-0.0
2030,DE,H2Tank,73,H2,0.0
2040,DE,H2Tank,21,H2,-0.0
2030,NO,Battery,89,Power,-0.0
2030,DK,H2Tank,8,H2,0.0
2040,UK,Battery,39,Power,233.852026103956
2030,FR,PHS,45,Power,-0.0
2020,FR,PHS,65,Power,-0.0
2020,DK,PHS,10,Power,0.0
2030,UK,Battery,92,Power,58.139346531200225
2030,DE,Battery,36,Power,46.520349415398975
2040,UK,PHS,15,Power,73.21154357150013
2050,DK,Battery,28,Power,27.946505883863885
2030,FR,H2Tank,94,H2,8.79262918271965
2020,DE,PHS,110,Power,-0.0
2030,NO,PHS,38,Power,-0.0
2050,DE,H2Tank,77,H2,125.53456512177996
2040,UK,PHS,61,Power,83.08663657887416
2040,DE,PHS,40,Power,-0.0
2040,NO,H2Tank,47,H2,18.537797951408592
2030,UK,H2Tank,15,H2,6.0
2040,DK,Battery,87,Power,3.7750460786313518
2030,UK,Battery,24,Power,-0.0
2050,FR,PHS,99,Power,491.6700282937513
2020,UK,H2Tank,24,H2,-0.0
2030,FR,Battery,78,Power,81.7512834415219
2040,FR,Battery,81,Power,393.71009649871604
2020,DK,Battery,83,Power,41.88620176717607
2020,DK,H2Tank,24,H2,0.0
2040,FR,PHS,63,Power,260.0745083493346
2050,DK,Battery,113,Power,67.45982726024639
2040,NO,PHS,63,Power,-0.0
2030,DE,PHS,35,Power,-0.0
2030,FR,Battery,67,Power,7.233410679413127
2050,FR,H2Tank,43,H2,72.03873466473685
2030,FR,PHS,116,Power,-0.0
2040,DE,Battery,24,Power,0.0
2040,DK,PHS,25,Power,0.0
2020,DE,Battery,77,Power,0.016137330500006243
2020,UK,Battery,19,Power,-0.0
2040,NO,H2Tank,117,H2,38.296983816325
2050,NO,PHS,32,Power,251.98901669286514
2030,DE,H2Tank,107,H2,18.199938396731433
2030,NO,H2Tank,64,H2,24.631349558421046
2020,FR,Battery,116,Power,25.010002500500082
2030,UK,H2Tank,6,H2,6.0
2040,FR,Battery,15,Power,7.721174137455552
2030,DK,Battery,22,Power,1.6125193937912314
2030,DK,H2Tank,40,H2,0.0
2020,NO,H2Tank,80,H2,0.7239058966499985
2040,DK,Battery,75,Power,-0.0
2040,NO,PHS,27,Power,-0.0
2030,DE,H2Tank,67,H2,13.595695541305473
2030,FR,H2Tank,120,H2,25.0
2050,FR,PHS,34,Power,293.3338135557411
2040,UK,Battery,21,Power,0.0
2040,DK,H2Tank,115,H2,3.9473684210526314
2030,DE,Battery,91,Power,33.43880563598373
2020,DE,Battery,39,Power,0.016198772093125657
2030,UK,PHS,29,Power,-0.0
2050,NO,PHS,58,Power,290.3269332675413
2050,DE,PHS,71,Power,510.84082703815955
2030,NO,Battery,59,Power,-0.0
2040,FR,PHS,26,Power,159.72942522350442
2020,UK,H2Tank,57,H2,2.880313986683331
2040,DK,PHS,48,Power,0.0
2020,FR,Battery,54,Power,21.801584851658404
2030,DE,PHS,94,Power,-0.0
2050,UK,PHS,49,Power,148.33785110156185
2020,UK,PHS,27,Power,-0.0
2040,UK,H2Tank,107,H2,30.0
2040,FR,H2Tank,35,H2,80.33128133386565
2030,DE,H2Tank,55,H2,70.0
2040,DE,H2Tank,13,H2,58.049174049277646
2050,FR,Battery,21,Power,6.412569837817017
2040,UK,Battery,106,Power,375.22767474224815
2040,DK,PHS,83,Power,0.0
2050,DE,H2Tank,99,H2,67.78416002905387
2050,DE,PHS,120,Power,600.0
2020,DK,H2Tank,19,H2,0.0
2020,UK,H2Tank,73,H2,0.2137274940967444
2040,FR,Battery,118,Power,200.04000600080008
2020,NO,H2Tank,62,H2,-0.0
2040,DE,H2Tank,95,H2,21.521550947171065
2020,NO,PHS,66,Power,-0.0
2050,DK,Battery,110,Power,49.74423246656204
2020,UK,H2Tank,1,H2,5.0
2030,DK,Battery,114,Power,-0.0
2040,NO,H2Tank,12,H2,17.248684914180522
2050,DE,PHS,32,Power,475.31122054993415
2030,DE,Battery,112,Power,33.36865432118639
2030,FR,H2Tank,98,H2,4.684279273947723
2020,NO,H2Tank,26,H2,-0.0
2030,DE,PHS,2,Power,-0.0
2030,NO,PHS,35,Power,-0.0
2040,FR,PHS,31,Power,182.51062590218226
2030,DE,PHS,75,Power,-0.0
2030,UK,H2Tank,18,H2,2.0129462851062665
2040,DK,PHS,78,Power,0.0
2040,NO,Battery,16,Power,-0.0
2050,UK,Battery,1,Power,239.40315550518892
2040,UK,H2Tank,56,H2,30.0
2040,FR,PHS,15,Power,229.8489517585468
2050,FR,PHS,53,Power,421.6061176438567
2040,DK,H2Tank,63,H2,15.0
2020,FR,Battery,77,Power,32.550631057880004
2050,UK,H2Tank,86,H2,14.25
2020,DE,H2Tank,84,H2,9.957892906873246
2020,NO,Battery,91,Power,-0.0
2050,DE,PHS,8,Power,619.0758560719022
2030,NO,Battery,41,Power,-0.0
2030,DK,Battery,120,Power,46.70140384767042
2040,DK,PHS,106,Power,0.0
2040,DE,PHS,91,Power,-0.0
2030,DE,PHS,90,Power,-0.0
2040,DK,PHS,115,Power,0.0
2040,NO,PHS,60,Power,-0.0
2020,DE,PHS,29,Power,-0.0
2050,FR,H2Tank,73,H2,0.0
2050,UK,Battery,53,Power,362.682877676815
2030,UK,Battery,80,Power,56.0226887165679
2050,DE,Battery,18,Power,-0.0
2030,NO,PHS,33,Power,-0.0
2050,DK,PHS,75,Power,113.61195720057498
2050,UK,PHS,20,Power,118.34704680721936
2020,DK,H2Tank,38,H2,0.0
2020,UK,PHS,44,Power,-0.0
2030,DE,PHS,80,Power,-0.0
2050,NO,Battery,68,Power,-0.0
2030,UK,Battery,78,Power,37.16538939113399
2040,FR,Battery,31,Power,58.761886840652856
2030,DE,H2Tank,4,H2,37.155642163213344
2040,DK,PHS,105,Power,0.0
2030,DE,Battery,40,Power,0.0
2030,NO,PHS,7,Power,-0.0
2020,FR,Battery,60,Power,23.60194348543776
2020,UK,H2Tank,50,H2,-0.0
2020,DE,PHS,84,Power,-0.0
2020,DK,PHS,92,Power,0.0
2020,UK,Battery,108,Power,5.19395557699511
2040,FR,Battery,63,Power,264.24573269069106
2040,DK,PHS,81,Power,0.0
2020,DK,H2Tank,98,H2,0.0
2050,DK,H2Tank,85,H2,7.5
2050,UK,PHS,23,Power,106.23941549155187
2050,UK,PHS,32,Power,111.55953292862073
2050,UK,PHS,111,Power,192.53138970840354
2030,DK,Battery,86,Power,15.577339580439372
2020,DE,PHS,7,Power,-0.0
2040,DK,H2Tank,45,H2,9.956599535555394
2020,UK,PHS,52,Power,-0.0
2040,FR,Battery,8,Power,61.723313422398235
2040,DE,Battery,62,Power,100.46552822127447
2020,NO,Battery,45,Power,-0.0
2050,NO,H2Tank,115,H2,33.77880126982705
2050,UK,Battery,41,Power,119.16822044551029
2040,DK,H2Tank,108,H2,12.258771929824562
2050,DK,Battery,84,Power,70.14615661696358
2030,DK,Battery,60,Power,76.90832774257485
2020,DE,PHS,97,Power,-0.0
2030,NO,H2Tank,91,H2,6.578947368421052
2040,DK,H2Tank,52,H2,10.6875
2020,DK,PHS,3,Power,0.0
2030,NO,PHS,103,Power,-0.0
2050,NO,H2Tank,88,H2,16.021479807878393
2020,DK,H2Tank,105,H2,0.0
2020,UK,Battery,70,Power,-0.0
2050,FR,H2Tank,22,H2,7.777028843659551
2050,FR,Battery,50,Power,0.0
2050,UK,Battery,28,Power,0.0
2050,UK,PHS,16,Power,134.54718960093186
2030,FR,PHS,79,Power,-0.0
2030,DK,PHS,19,Power,0.0
2020,DE,PHS,27,Power,-0.0
2040,DK,PHS,88,Power,0.0
2030,NO,Battery,97,Power,-0.0
2050,NO,Battery,102,Power,-0.0
2050,FR,Battery,117,Power,200.06001200200026
2030,DE,H2Tank,61,H2,70.0
2050,UK,H2Tank,89,H2,14.25
2030,FR,PHS,114,Power,-0.0
2030,UK,Battery,103,Power,58.76329418297842
2030,NO,Battery,17,Power,-0.0
2030,FR,Battery,86,Power,149.9250149985001
2030,FR,PHS,108,Power,-0.0
2040,DE,Battery,38,Power,48.51494004559676
2020,FR,H2Tank,100,H2,32.40438895822243
2020,UK,PHS,17,Power,-0.0
2020,DE,H2Tank,92,H2,9.957892906873246
2020,UK,PHS,119,Power,-0.0
2020,UK,PHS,95,Power,-0.0
2050,FR,PHS,118,Power,501.00150200250306
2050,NO,PHS,12,Power,363.1773052292557
2050,UK,Battery,84,Power,0.0
2050,DK,Battery,4,Power,65.51067738100484
2050,DE,H2Tank,118,H2,74.8098839193982
2040,FR,Battery,83,Power,399.96
2030,FR,PHS,60,Power,-0.0
2030,NO,Battery,49,Power,-0.0
2040,NO,H2Tank,96,H2,36.13847205708815
2050,FR,Battery,40,Power,227.45889465456077
2020,NO,PHS,67,Power,-0.0
2020,DK,PHS,96,Power,0.0
2040,FR,PHS,73,Power,257.4854354643261
2050,UK,H2Tank,84,H2,14.25
2020,NO,H2Tank,1,H2,0.4418258665263152
2030,FR,PHS,80,Power,-0.0
2020,DK,Battery,37,Power,11.819344090078587
2030,FR,PHS,93,Power,-0.0
2040,DK,Battery,41,Power,29.933334729413
2030,DK,H2Tank,88,H2,0.0
2050,FR,H2Tank,15,H2,90.6810359992998
2040,DE,Battery,55,Power,77.02681401298605
2050,FR,Battery,80,Power,239.98799999999997
2050,NO,Battery,48,Power,-0.0
2020,DE,Battery,41,Power,0.01619553250069475
2020,DK,Battery,26,Power,-0.0
2040,FR,Battery,6,Power,61.73565993702904
2050,DK,H2Tank,35,H2,7.5
2020,DE,Battery,25,Power,-0.0
2040,UK,H2Tank,8,H2,1.5
2030,DE,Battery,70,Power,8.411154209123545
2040,DE,H2Tank,74,H2,13.773902404674999
2020,DK,PHS,70,Power,0.0
2050,UK,PHS,42,Power,134.33527680032412
2020,DE,H2Tank,46,H2,10.526315789473683
2020,UK,Battery,96,Power,5.200192376864162
2030,DK,Battery,101,Power,10.497971784093208
2050,NO,Battery,5,Power,-0.0
2030,NO,H2Tank,46,H2,3.289473684210526
2020,FR,Battery,108,Power,37.71828421975503
2050,NO,H2Tank,7,H2,45.28900218053847
2040,UK,Battery,55,Power,331.64459882239305
2020,DK,PHS,44,Power,0.0
2020,DE,H2Tank,34,H2,36.01608537600528
2020,FR,H2Tank,71,H2,3.7630801280701767
2020,NO,PHS,42,Power,-0.0
2050,NO,H2Tank,20,H2,15.4570885461396
2030,FR,H2Tank,105,H2,50.0
2030,NO,PHS,75,Power,-0.0
2050,DE,Battery,88,Power,0.7366823730019277
2050,DK,Battery,54,Power,25.605364453853653
2050,DK,PHS,79,Power,113.15819058918167
2050,FR,PHS,43,Power,350.43130483485345
2050,NO,PHS,30,Power,267.0246434098834
2030,UK,H2Tank,28,H2,2.8499999999999996
2020,DK,H2Tank,56,H2,0.0
2020,NO,H2Tank,120,H2,0.9327434959999987
2020,NO,PHS,9,Power,-0.0
2030,UK,H2Tank,112,H2,6.0
2030,DK,Battery,20,Power,1.612841946052022
2050,UK,H2Tank,92,H2,14.25
2040,DE,PHS,36,Power,-0.0
2020,DE,Battery,63,Power,0.01615993971594402
2050,UK,Battery,85,Power,17.927916619500003
2040,FR,Battery,94,Power,353.26434769522655
2040,NO,PHS,62,Power,-0.0
2040,DK,H2Tank,106,H2,15.0
2050,NO,H2Tank,52,H2,8.42598847712517
2030,DE,PHS,103,Power,-0.0
2040,DE,Battery,95,Power,89.63499803136969
2030,FR,H2Tank,86,H2,45.91602000192982
2040,FR,PHS,103,Power,305.4946730923397
2040,UK,PHS,99,Power,86.97960046937263
2040,FR,PHS,40,Power,204.35866581750983
2040,NO,H2Tank,86,H2,64.87225881077237
2050,UK,PHS,39,Power,125.72105994269344
2020,UK,Battery,82,Power,6.956585649699299
2020,DK,Battery,51,Power,7.258554807984488
2020,FR,H2Tank,38,H2,10.960966459298245
2040,UK,H2Tank,118,H2,19.092925505904056
2040,FR,Battery,16,Power,-0.0
2020,NO,Battery,27,Power,-0.0
2030,DE,PHS,118,Power,-0.0
2050,DK,PHS,60,Power,127.95837734348183
2020,NO,PHS,97,Power,-0.0
2020,UK,Battery,58,Power,-0.0
2040,UK,PHS,100,Power,88.39262086890324
2030,DE,H2Tank,18,H2,-0.0
2020,DE,H2Tank,19,H2,-0.0
2050,DE,H2Tank,20,H2,40.566980698656245
2030,DE,PHS,113,Power,-0.0
2040,DK,PHS,62,Power,0.0
2030,NO,H2Tank,28,H2,4.189490638640831
2030,UK,H2Tank,99,H2,2.8499999999999996
2050,DK,PHS,80,Power,113.0450323985925
2030,UK,Battery,64,Power,-0.0
2020,DE,Battery,47,Power,0.016185817610200322
2050,DK,H2Tank,34,H2,7.5
2020,UK,PHS,13,Power,-0.0
2020,DE,PHS,31,Power,-0.0
2040,FR,PHS,5,Power,282.61294915957524
2030,DK,Battery,71,Power,17.464306785043462
2050,DE,PHS,4,Power,627.1432799076227
2050,DE,H2Tank,81,H2,168.79862901785145
2050,NO,Battery,64,Power,-0.0
2050,DE,Battery,98,Power,0.0
2050,DE,H2Tank,102,H2,67.78416002905387
2040,DE,Battery,114,Power,77.25733898842032
